model	var_name1	var_val1	var_name2	var_val2	value
C	platform_f	Carvana			-0.864511958443625
C	platform_f	Hyundai			-2.43879869731017
C	intercept	intercept			1.66826279976991
C	c_age_pct	0			0.369926444479838
C	c_age_pct	0.00552763819095477			0.366295051516644
C	c_age_pct	0.0110552763819095			0.362663658553449
C	c_age_pct	0.0165829145728643			0.359032265590255
C	c_age_pct	0.0221105527638191			0.355400872627062
C	c_age_pct	0.0276381909547739			0.351769479663867
C	c_age_pct	0.0331658291457286			0.348138086700673
C	c_age_pct	0.0386934673366834			0.344506693737478
C	c_age_pct	0.0442211055276382			0.340875300774284
C	c_age_pct	0.049748743718593			0.33724390781109
C	c_age_pct	0.0552763819095477			0.333612514847896
C	c_age_pct	0.0608040201005025			0.329981121884702
C	c_age_pct	0.0663316582914573			0.326349728921508
C	c_age_pct	0.0718592964824121			0.322718335958313
C	c_age_pct	0.0773869346733668			0.319086942995118
C	c_age_pct	0.0829145728643216			0.315455549966349
C	c_age_pct	0.0884422110552764			0.311824114662258
C	c_age_pct	0.0939698492462312			0.308192480362883
C	c_age_pct	0.0994974874371859			0.304560452643851
C	c_age_pct	0.105025125628141			0.300927733262735
C	c_age_pct	0.110552763819095			0.297293940887293
C	c_age_pct	0.11608040201005			0.293658409854955
C	c_age_pct	0.121608040201005			0.290020210074168
C	c_age_pct	0.12713567839196			0.286378231895743
C	c_age_pct	0.132663316582915			0.282731238612418
C	c_age_pct	0.138190954773869			0.279077858888111
C	c_age_pct	0.143718592964824			0.275416455781124
C	c_age_pct	0.149246231155779			0.271745168635501
C	c_age_pct	0.154773869346734			0.268062014172122
C	c_age_pct	0.160301507537688			0.264364808866866
C	c_age_pct	0.165829145728643			0.260651291375327
C	c_age_pct	0.171356783919598			0.256918937596484
C	c_age_pct	0.176884422110553			0.253165012578367
C	c_age_pct	0.182412060301508			0.249386712551691
C	c_age_pct	0.187939698492462			0.245581051146539
C	c_age_pct	0.193467336683417			0.241744951608053
C	c_age_pct	0.198994974874372			0.237875266776259
C	c_age_pct	0.204522613065327			0.233968747241145
C	c_age_pct	0.210050251256281			0.230022093816674
C	c_age_pct	0.215577889447236			0.226031972596821
C	c_age_pct	0.221105527638191			0.221995029631999
C	c_age_pct	0.226633165829146			0.217907919760688
C	c_age_pct	0.232160804020101			0.213767324822123
C	c_age_pct	0.237688442211055			0.209569969060647
C	c_age_pct	0.24321608040201			0.205312662678524
C	c_age_pct	0.248743718592965			0.200992299407018
C	c_age_pct	0.25427135678392			0.196605883588168
C	c_age_pct	0.259798994974874			0.192150510089742
C	c_age_pct	0.265326633165829			0.187623349139353
C	c_age_pct	0.270854271356784			0.183021679615249
C	c_age_pct	0.276381909547739			0.178342921939323
C	c_age_pct	0.281909547738693			0.173584651164047
C	c_age_pct	0.287437185929648			0.168744658009681
C	c_age_pct	0.292964824120603			0.163820954909588
C	c_age_pct	0.298492462311558			0.158811723484166
C	c_age_pct	0.304020100502513			0.153715328155364
C	c_age_pct	0.309547738693467			0.148530325950947
C	c_age_pct	0.315075376884422			0.143255444672901
C	c_age_pct	0.320603015075377			0.137889604289233
C	c_age_pct	0.326130653266332			0.132431854488112
C	c_age_pct	0.331658291457286			0.126881358813538
C	c_age_pct	0.337185929648241			0.121237487217381
C	c_age_pct	0.342713567839196			0.115499770821675
C	c_age_pct	0.348241206030151			0.109667934746872
C	c_age_pct	0.353768844221106			0.103741982917698
C	c_age_pct	0.35929648241206			0.0977220975597377
C	c_age_pct	0.364824120603015			0.0916088281883315
C	c_age_pct	0.37035175879397			0.0854030938165493
C	c_age_pct	0.375879396984925			0.0791061893215903
C	c_age_pct	0.381407035175879			0.072719766138233
C	c_age_pct	0.386934673366834			0.066245826917676
C	c_age_pct	0.392462311557789			0.0596866663761747
C	c_age_pct	0.397989949748744			0.0530450168871276
C	c_age_pct	0.403517587939698			0.0463240265141584
C	c_age_pct	0.409045226130653			0.0395271181035283
C	c_age_pct	0.414572864321608			0.0326579631554358
C	c_age_pct	0.420100502512563			0.0257204917788122
C	c_age_pct	0.425628140703518			0.0187189114332437
C	c_age_pct	0.431155778894472			0.0116577061517119
C	c_age_pct	0.436683417085427			0.00454155787252816
C	c_age_pct	0.442211055276382			-0.00262454093453496
C	c_age_pct	0.447738693467337			-0.00983530047051888
C	c_age_pct	0.453266331658291			-0.0170852287181319
C	c_age_pct	0.458793969849246			-0.0243686314580145
C	c_age_pct	0.464321608040201			-0.0316795895045182
C	c_age_pct	0.469849246231156			-0.0390119679791396
C	c_age_pct	0.475376884422111			-0.0463594659709854
C	c_age_pct	0.480904522613065			-0.0537155851806047
C	c_age_pct	0.48643216080402			-0.0610736505062536
C	c_age_pct	0.491959798994975			-0.0684267648019654
C	c_age_pct	0.49748743718593			-0.0757678669980212
C	c_age_pct	0.503015075376885			-0.0830897633425822
C	c_age_pct	0.508542713567839			-0.0903851924067287
C	c_age_pct	0.514070351758794			-0.0976468154667374
C	c_age_pct	0.519597989949749			-0.104867154107798
C	c_age_pct	0.525125628140704			-0.11203859120746
C	c_age_pct	0.530653266331658			-0.119153409880819
C	c_age_pct	0.536180904522613			-0.126203817902874
C	c_age_pct	0.541708542713568			-0.133181964126916
C	c_age_pct	0.547236180904523			-0.140079951336778
C	c_age_pct	0.552763819095477			-0.146889856678937
C	c_age_pct	0.558291457286432			-0.153603747409876
C	c_age_pct	0.563819095477387			-0.160213694695603
C	c_age_pct	0.569346733668342			-0.166711793073542
C	c_age_pct	0.574874371859297			-0.173090172785995
C	c_age_pct	0.580402010050251			-0.179341029060644
C	c_age_pct	0.585929648241206			-0.185456638920475
C	c_age_pct	0.591457286432161			-0.191429345710294
C	c_age_pct	0.596984924623116			-0.197251571786194
C	c_age_pct	0.60251256281407			-0.202915836250609
C	c_age_pct	0.608040201005025			-0.208414797649671
C	c_age_pct	0.61356783919598			-0.2137412112567
C	c_age_pct	0.619095477386935			-0.218887940149138
C	c_age_pct	0.62462311557789			-0.223847943910058
C	c_age_pct	0.630150753768844			-0.228614307605912
C	c_age_pct	0.635678391959799			-0.233180315338079
C	c_age_pct	0.641206030150754			-0.237539388938216
C	c_age_pct	0.646733668341709			-0.241685078203267
C	c_age_pct	0.652261306532663			-0.245611149250627
C	c_age_pct	0.657788944723618			-0.24931158653723
C	c_age_pct	0.663316582914573			-0.252780601323168
C	c_age_pct	0.668844221105528			-0.256012713100338
C	c_age_pct	0.674371859296482			-0.259002686084956
C	c_age_pct	0.679899497487437			-0.261745567619362
C	c_age_pct	0.685427135678392			-0.264236688053616
C	c_age_pct	0.690954773869347			-0.26647155198305
C	c_age_pct	0.696482412060302			-0.268446020710951
C	c_age_pct	0.702010050251256			-0.27015630803277
C	c_age_pct	0.707537688442211			-0.271598931397198
C	c_age_pct	0.713065326633166			-0.272770688113187
C	c_age_pct	0.718592964824121			-0.273668597207235
C	c_age_pct	0.724120603015075			-0.27429003689252
C	c_age_pct	0.72964824120603			-0.274632617805505
C	c_age_pct	0.735175879396985			-0.274694281495415
C	c_age_pct	0.74070351758794			-0.274473296302042
C	c_age_pct	0.746231155778895			-0.273968164611218
C	c_age_pct	0.751758793969849			-0.273177703531185
C	c_age_pct	0.757286432160804			-0.272101032560297
C	c_age_pct	0.762814070351759			-0.270737655229368
C	c_age_pct	0.768341708542714			-0.269087412780121
C	c_age_pct	0.773869346733668			-0.267150417966423
C	c_age_pct	0.779396984924623			-0.264927234209306
C	c_age_pct	0.784924623115578			-0.262418710750093
C	c_age_pct	0.790452261306533			-0.259625955411606
C	c_age_pct	0.795979899497487			-0.256550385322548
C	c_age_pct	0.801507537688442			-0.253193736514177
C	c_age_pct	0.807035175879397			-0.249558143360619
C	c_age_pct	0.812562814070352			-0.24564585666118
C	c_age_pct	0.818090452261307			-0.241459310919152
