model	var_name1	var_val1	var_name2	var_val2	value
D1M	dq6_bkt	1			2.93328948514542
D1M	dq6_bkt	2-3			3.40301754787754
D1M	dq6_bkt	4-6			3.67375619270384
D1M	month	August			0.0529890250856977
D1M	month	December			0.0158959209195318
D1M	month	February			-0.096566774894022
D1M	month	January			-0.133431864198983
D1M	month	July			0.0318218060854461
D1M	month	June			0.108998497510861
D1M	month	March			-0.134796005916272
D1M	month	May			-0.0012126343462723
D1M	month	November			0.219603505583617
D1M	month	October			0.0840907947050055
D1M	month	September			0.158004507891053
D1M	newused_f	Used			0.117149229569805
D1M	platform_f	Carvana			0.0318518192664023
D1M	platform_f	Hyundai			0.30816249030138
D1M	platform_f	Toyota			0.240876308208436
D1M	vehtype_f	Missing			-0.0212090310544818
D1M	vehtype_f	Other			-0.00463320486305641
D1M	vehtype_f	SUV			-0.134986691553176
D1M	vehtype_f	Truck			-0.118450291287127
D1M	intercept	intercept			-5.24713166054964
D1M	ofico	480	v_ofico		1.20233545233044
D1M	ofico	481.708542713568	v_ofico		1.19733636895966
D1M	ofico	483.417085427136	v_ofico		1.1923368380644
D1M	ofico	485.125628140703	v_ofico		1.18733595398623
D1M	ofico	486.834170854271	v_ofico		1.1823324231325
D1M	ofico	488.542713567839	v_ofico		1.17732460054263
D1M	ofico	490.251256281407	v_ofico		1.17231044793837
D1M	ofico	491.959798994975	v_ofico		1.16728751166952
D1M	ofico	493.668341708543	v_ofico		1.16225298025347
D1M	ofico	495.376884422111	v_ofico		1.15720372465554
D1M	ofico	497.085427135678	v_ofico		1.15213633183205
D1M	ofico	498.793969849246	v_ofico		1.14704712610903
D1M	ofico	500.502512562814	v_ofico		1.14193220571573
D1M	ofico	502.211055276382	v_ofico		1.13678748447088
D1M	ofico	503.91959798995	v_ofico		1.13160872287545
D1M	ofico	505.628140703518	v_ofico		1.12639155812322
D1M	ofico	507.336683417085	v_ofico		1.1211315291621
D1M	ofico	509.045226130653	v_ofico		1.11582410657431
D1M	ofico	510.753768844221	v_ofico		1.1104647232851
D1M	ofico	512.462311557789	v_ofico		1.10504880087659
D1M	ofico	514.170854271357	v_ofico		1.09957177599189
D1M	ofico	515.879396984925	v_ofico		1.09402912523439
D1M	ofico	517.587939698493	v_ofico		1.08841638643335
D1M	ofico	519.29648241206	v_ofico		1.0827291801519
D1M	ofico	521.005025125628	v_ofico		1.07696323014019
D1M	ofico	522.713567839196	v_ofico		1.07111438732245
D1M	ofico	524.422110552764	v_ofico		1.06517865092368
D1M	ofico	526.130653266332	v_ofico		1.05915217770855
D1M	ofico	527.8391959799	v_ofico		1.05303129630368
D1M	ofico	529.547738693467	v_ofico		1.04681252088962
D1M	ofico	531.256281407035	v_ofico		1.04049257109555
D1M	ofico	532.964824120603	v_ofico		1.03406838733908
D1M	ofico	534.673366834171	v_ofico		1.02753712927715
D1M	ofico	536.381909547739	v_ofico		1.02089618265589
D1M	ofico	538.090452261306	v_ofico		1.01414316858622
D1M	ofico	539.798994974874	v_ofico		1.00727596226984
D1M	ofico	541.507537688442	v_ofico		1.00029268430786
D1M	ofico	543.21608040201	v_ofico		0.99319169862124
D1M	ofico	544.924623115578	v_ofico		0.985971623790352
D1M	ofico	546.633165829146	v_ofico		0.978631402266362
D1M	ofico	548.341708542714	v_ofico		0.971170336469227
D1M	ofico	550.050251256281	v_ofico		0.963588084481763
D1M	ofico	551.758793969849	v_ofico		0.955884652572613
D1M	ofico	553.467336683417	v_ofico		0.948060385735776
D1M	ofico	555.175879396985	v_ofico		0.940115956310912
D1M	ofico	556.884422110553	v_ofico		0.932052350757103
D1M	ofico	558.592964824121	v_ofico		0.923870854660803
D1M	ofico	560.301507537688	v_ofico		0.915573036066565
D1M	ofico	562.010050251256	v_ofico		0.907160727226534
D1M	ofico	563.718592964824	v_ofico		0.898636004871591
D1M	ofico	565.427135678392	v_ofico		0.890001169113697
D1M	ofico	567.13567839196	v_ofico		0.88125872109482
D1M	ofico	568.844221105528	v_ofico		0.872411339503496
D1M	ofico	570.552763819096	v_ofico		0.863461856084919
D1M	ofico	572.261306532663	v_ofico		0.854413230274832
D1M	ofico	573.969849246231	v_ofico		0.845268523091274
D1M	ofico	575.678391959799	v_ofico		0.836030870421391
D1M	ofico	577.386934673367	v_ofico		0.826703455842941
D1M	ofico	579.095477386935	v_ofico		0.817289483122066
D1M	ofico	580.804020100502	v_ofico		0.807792148530051
D1M	ofico	582.51256281407	v_ofico		0.798214613122266
D1M	ofico	584.221105527638	v_ofico		0.788559975122422
D1M	ofico	585.929648241206	v_ofico		0.778831242554343
D1M	ofico	587.638190954774	v_ofico		0.769031306262052
D1M	ofico	589.346733668342	v_ofico		0.759162913456724
D1M	ofico	591.05527638191	v_ofico		0.749228641926308
D1M	ofico	592.763819095477	v_ofico		0.739230875040145
D1M	ofico	594.472361809045	v_ofico		0.729171777676788
D1M	ofico	596.180904522613	v_ofico		0.719053273198639
D1M	ofico	597.889447236181	v_ofico		0.708877021591656
D1M	ofico	599.597989949749	v_ofico		0.698644398882604
D1M	ofico	601.306532663317	v_ofico		0.68835647794
D1M	ofico	603.015075376884	v_ofico		0.678014010757964
D1M	ofico	604.723618090452	v_ofico		0.667617412314975
D1M	ofico	606.43216080402	v_ofico		0.657166746091689
D1M	ofico	608.140703517588	v_ofico		0.646661711323902
D1M	ofico	609.849246231156	v_ofico		0.636101632058204
D1M	ofico	611.557788944724	v_ofico		0.625485448069082
D1M	ofico	613.266331658291	v_ofico		0.614811707687138
D1M	ofico	614.974874371859	v_ofico		0.604078562578805
D1M	ofico	616.683417085427	v_ofico		0.59328376450842
D1M	ofico	618.391959798995	v_ofico		0.58242466410394
D1M	ofico	620.100502512563	v_ofico		0.571498211637824
D1M	ofico	621.809045226131	v_ofico		0.560500959824913
D1M	ofico	623.517587939699	v_ofico		0.549429068629319
D1M	ofico	625.226130653266	v_ofico		0.538278312062735
