vint_moyy,fico_bkt,fico_bkt_coupon
202107,[680-710),0.149757086374617
202107,[710-750),0.114183190197506
202107,[750+),0.0871252431591626
202108,[0-620),0.246037611356226
202108,[620-650),0.217790158353254
202108,[650-680),0.181391443162178
202108,[680-710),0.150213832320768
202108,[710-750),0.114238744972259
202108,[750+),0.087772253564437
202109,[0-620),0.25013011887457
202109,[620-650),0.221056331641018
202109,[650-680),0.182743316665664
202109,[680-710),0.148358015950176
202109,[710-750),0.111765007262596
202109,[750+),0.0873778933583376
202110,[0-620),0.250399428263039
202110,[620-650),0.21656955927353
202110,[650-680),0.182542836572155
202110,[680-710),0.149370253377081
202110,[710-750),0.114369772574646
202110,[750+),0.0897089963586766
202111,[0-620),0.240648708219626
202111,[620-650),0.208676576854758
202111,[650-680),0.176879819939949
202111,[680-710),0.14387027594835
202111,[710-750),0.10902435701164
202111,[750+),0.0848335874184458
202112,[0-620),0.231789305862406
202112,[620-650),0.202986119776164
202112,[650-680),0.174409265289787
202112,[680-710),0.142986336670399
202112,[710-750),0.105613889773646
202112,[750+),0.0824399906221091
202201,[0-620),0.217692546241331
202201,[620-650),0.193409086555522
202201,[650-680),0.166165391034397
202201,[680-710),0.13780207531941
202201,[710-750),0.101813534439455
202201,[750+),0.0794465617051614
202202,[0-620),0.242754119241853
202202,[620-650),0.214146100989344
202202,[650-680),0.179644525258684
202202,[680-710),0.141723962622507
202202,[710-750),0.104451035680806
202202,[750+),0.0812051449487562
202203,[0-620),0.240004698158393
202203,[620-650),0.213322738074706
202203,[650-680),0.181781446380215
202203,[680-710),0.143550292723482
202203,[710-750),0.108655943847475
202203,[750+),0.082953377397911
202204,[0-620),0.238548902023201
202204,[620-650),0.2116979799285
202204,[650-680),0.179556496362654
202204,[680-710),0.143970525045814
202204,[710-750),0.107558673892787
202204,[750+),0.0839437853906006
202205,[0-620),0.240021721195243
202205,[620-650),0.211071536400511
202205,[650-680),0.178147583145599
202205,[680-710),0.142409768345754
202205,[710-750),0.109131121356854
202205,[750+),0.0859164165075233
202206,[0-620),0.234139052175333
202206,[620-650),0.206581650087576
202206,[650-680),0.176023809724095
202206,[680-710),0.141844980278336
202206,[710-750),0.10898769390064
202206,[750+),0.0850263380393466
202207,[0-620),0.237557365666752
202207,[620-650),0.215498668295219
202207,[650-680),0.186796476734639
202207,[680-710),0.150615898614343
202207,[710-750),0.113137598366993
202207,[750+),0.0912836654427748
202208,[0-620),0.246779703369977
202208,[620-650),0.225329468534056
202208,[650-680),0.195782565523565
202208,[680-710),0.160340663887979
202208,[710-750),0.120021460547049
202208,[750+),0.0972057850662655
202209,[0-620),0.26456841210336
202209,[620-650),0.238582816913563
202209,[650-680),0.20718458490623
202209,[680-710),0.170205122132124
202209,[710-750),0.129951301535366
202209,[750+),0.103382509754423
202210,[0-620),0.248958761393061
202210,[620-650),0.227135949730255
202210,[650-680),0.197233515025095
202210,[680-710),0.16550389486069
202210,[710-750),0.129457487312875
202210,[750+),0.101623822831086
202211,[0-620),0.246528099305662
202211,[620-650),0.230834131127044
202211,[650-680),0.199779147360936
202211,[680-710),0.168575034957859
202211,[710-750),0.131634970388984
202211,[750+),0.102284110031704
202212,[0-620),0.246444573840868
