vint_moyy,fico_bkt,fico_bkt_coupon
202105,580-620,0.12288943206326383
202105,620-660,0.096660202303746
202105,660-700,0.07395066913880895
202105,700-740,0.054017059996110464
202105,740+,0.03567784822068758
202105,<540,0.0853833260393873
202106,540-580,0.11841465160075329
202106,580-620,0.1201535513739546
202106,620-660,0.09550015421398685
202106,660-700,0.07417497079776651
202106,700-740,0.05458292252734986
202106,740+,0.03623038226472114
202106,<540,0.07916666666666666
202107,540-580,0.11949453692848769
202107,580-620,0.12203433434818711
202107,620-660,0.09521925661437602
202107,660-700,0.07317998146202805
202107,700-740,0.05416943869534594
202107,740+,0.03776769131773682
202107,<540,0.07773176136363637
202108,540-580,0.12275349104859334
202108,580-620,0.12129656170212766
202108,620-660,0.09322820834872553
202108,660-700,0.0703442199775533
202108,700-740,0.05150824440514666
202108,740+,0.036638514065335755
202108,<540,0.0744509831460674
202109,540-580,0.12418178142076503
202109,580-620,0.12354833333333333
